area_name,name,lat,long,status,note
松川町,1,35.57827778,137.9135833,0,
松川町,2,35.5837809,137.9121354,0,
松川町,3,35.58166667,137.9151111,0,
松川町,4,35.58651,137.9116665,0,
松川町,5,35.59080556,137.9138611,0,
松川町,6,35.59580556,137.9131389,0,
松川町,7,35.59630556,137.9156111,0,
松川町,8,35.59602778,137.9151111,0,
松川町,9,35.59408333,137.9156389,0,
松川町,10,35.5961933,137.9178012,0,
松川町,11,35.59516667,137.9180833,0,
松川町,12,35.59816667,137.9174722,0,
松川町,13,35.597494,137.9209044,0,
松川町,14,35.5969174,137.9264242,0,
松川町,15,35.6004346,137.9253809,0,
松川町,16,35.5967666,137.9093087,0,
松川町,17,35.5967843,137.910757,0,
松川町,18,35.5981972,137.9064917,0,
松川町,19,35.59141667,137.9028611,0,
松川町,20,35.5878862,137.8980387,0,
松川町,21,35.5871459,137.9069632,0,
松川町,22,35.5914088,137.8990363,0,
松川町,23,35.58330556,137.9068333,0,
松川町,24,35.5971662,137.8858333,0,
松川町,25,35.6028889,137.8879444,0,
松川町,26,35.6068213,137.8907488,0,
松川町,27,35.6122072,137.8916692,0,
松川町,28,35.6077429,137.9041916,0,
松川町,29,35.6027375,137.897435,0,
松川町,30,35.600183,137.8927534,0,
松川町,31,35.60447,137.8920927,0,
松川町,32,35.60516667,137.8819444,0,
松川町,33,35.60894444,137.875,0,
松川町,34,35.60605556,137.9200278,0,
松川町,35,35.60930556,137.9172222,0,
松川町,36,35.61588889,137.9099167,0,
松川町,37,35.61461111,137.9037778,0,
松川町,38,35.61747222,137.9045,0,
松川町,39,35.61808333,137.9034167,0,
松川町,40,35.61744444,137.90025,0,
松川町,41,35.62127778,137.9033333,0,
松川町,42,35.62369444,137.9023056,0,
松川町,43,35.6162849,137.8909779,0,
松川町,44,35.62022222,137.8923611,0,
松川町,45,35.62038889,137.8941944,0,
松川町,46,35.62338889,137.8950278,0,
松川町,47,35.62966667,137.89775,0,
松川町,48,35.63572222,137.8984444,0,
松川町,49,35.6351086,137.9001947,0,
松川町,50,35.59016667,137.9282778,0,
松川町,51,35.5929269,137.92857,0,
松川町,52,35.5848289,137.9261962,0,
松川町,53,35.58047222,137.9244444,0,
