area_name,name,lat,long,status,note
川崎市川崎区,101-1,35.5305493,139.702994,0,
川崎市川崎区,101-2,35.5298123,139.7046466,0,
川崎市川崎区,101-3,35.5319612,139.7036121,0,
川崎市川崎区,101-4,35.5348688,139.7041759,0,
川崎市川崎区,101-5,35.531438,139.70018,0,
川崎市川崎区,101-6,35.5301479,139.7012688,0,
川崎市川崎区,101-7,35.5335941,139.7024227,0,
川崎市川崎区,101-8,35.5292858,139.6988953,0,
川崎市川崎区,102-1,35.5287336,139.7057853,0,
川崎市川崎区,102-2,35.5267127,139.7060219,0,
川崎市川崎区,102-3,35.5248119,139.7082915,0,
川崎市川崎区,102-4,35.529035,139.713736,0,
川崎市川崎区,102-5,35.5287336,139.7057853,0,
川崎市川崎区,102-6,35.5298316,139.7085325,0,
川崎市川崎区,102-7,35.5267127,139.7060219,0,
川崎市川崎区,102-8,35.5301683,139.7072252,0,
川崎市川崎区,103-1,35.534819,139.712918,0,
川崎市川崎区,103-2,35.5341981,139.7189307,0,
川崎市川崎区,103-3,35.5332977,139.7152299,0,
川崎市川崎区,103-4,35.5316725,139.7150014,0,
川崎市川崎区,103-5,35.5313505,139.716947,0,
川崎市川崎区,103-6,35.5297021,139.7156656,0,
川崎市川崎区,103-7,35.5290904,139.7173421,0,
川崎市川崎区,103-8,35.5271324,139.7147632,0,
川崎市川崎区,104-1,35.5279549,139.6969071,0,
川崎市川崎区,104-2,35.5262329,139.6991657,0,
川崎市川崎区,104-3,35.5282105,139.6959025,0,
川崎市川崎区,104-4,35.5223593,139.6971602,0,
川崎市川崎区,104-5,35.5244503,139.6955068,0,
川崎市川崎区,104-6,35.5244503,139.6955068,0,
川崎市川崎区,104-7,35.5257923,139.6936998,0,
川崎市川崎区,104-8,35.5250261,139.6966271,0,
川崎市川崎区,104-9,35.524116,139.6947219,0,
川崎市川崎区,105-1,35.5232414,139.6910286,0,
川崎市川崎区,105-2,35.5223115,139.691864,0,
川崎市川崎区,105-3,35.522689,139.6894728,0,
川崎市川崎区,105-4,35.5218869,139.6890705,0,
川崎市川崎区,105-5,35.5209512,139.6896216,0,
川崎市川崎区,105-6,35.5214768,139.6913485,0,
川崎市川崎区,105-7,35.5259384,139.691456,0,
川崎市川崎区,106-1,35.5213121,139.6923866,0,
川崎市川崎区,106-2,35.519163,139.6922563,0,
川崎市川崎区,106-3,35.519163,139.6922563,0,
川崎市川崎区,106-4,35.5173234,139.6931506,0,
川崎市川崎区,106-5,35.5192976,139.6948766,0,
川崎市川崎区,106-6,35.5173832,139.6970844,0,
川崎市川崎区,106-7,35.5173678,139.6981731,0,
川崎市川崎区,106-8,35.5192781,139.6969064,0,
川崎市川崎区,107-1,35.5226653,139.6990619,0,
川崎市川崎区,107-2,35.5226653,139.6990619,0,
川崎市川崎区,107-3,35.5201,139.6973371,0,
川崎市川崎区,107-4,35.5182575,139.7005236,0,
川崎市川崎区,107-5,35.5182575,139.7005236,0,
